sample_id,catalog_content,image_link,price
137174,61507,29029,9.99
170238,19890,4360,5.99
292418,71937,18052,61.0
69382,15930,38903,3.76
142823,56550,62085,35.47
102739,49221,28831,9.11
281647,48139,25291,4.99
235490,68058,44311,20.99
189155,21814,24947,13.5
76938,50815,62072,155.99
126782,58383,26942,6.8
189041,8462,68453,24.95
76332,11831,61526,6.57
232068,52489,2737,5.0
232685,4394,43340,12.79
17531,60690,19222,6.47
196752,72117,34663,4.135
223039,22426,55235,19.94
37127,25106,19542,1.885
84982,31614,12595,5.455
198024,50412,8202,5.29
298626,11965,8362,24.38
129034,40688,26564,6.04
242699,31283,20506,1.485
162880,61811,37355,67.99
232202,29267,23597,11.99
119982,19200,65238,21.74
58227,40828,29478,4.125
210392,37243,49946,1.39
264318,43319,71043,5.99
280196,26295,26093,24.345
33609,65706,9595,9.74
5862,59763,5505,32.269999999999996
200928,74289,17012,29.99
286114,46945,63718,5.720000000000001
119725,60395,26378,14.46
17327,2202,34268,4.29
269360,36362,56262,4.995
39747,6183,13788,15.99
52845,69127,62822,6.49
42683,70058,31904,12.52
222306,29944,2648,49.42
222234,46288,44228,12.73
205679,65854,17335,10.0
167719,1282,49594,55.0
282306,55227,23772,10.49
53460,33696,55328,13.495
18971,47726,8539,53.99
294566,74621,7273,6.38
49841,55592,3675,2.39
25724,63486,24794,4.734999999999999
44411,48442,48147,1.42
246866,50312,45364,10.36
110207,34342,41707,14.99
168898,36066,11132,21.51
210780,9080,10534,10.98
26898,34707,3165,5.94
106504,5018,11945,16.99
295714,64088,61009,9.99
205288,22826,22970,14.83
131686,4348,26655,9.47
34251,61166,19309,23.22
107702,14940,13602,34.95
12456,49187,50040,3.98
262863,60329,70775,10.345
256631,17246,11325,66.91
270307,72862,29584,19.24
193065,21136,42608,97.98
161046,67209,11839,136.33
97214,37972,67594,46.31
6790,54667,57842,35.9
21079,53405,48936,64.31
46227,31924,45357,15.025
105119,46264,25426,10.95
36307,45553,16089,31.520000000000003
135707,48935,39080,12.37
56421,50368,54750,25.19
193483,3371,5728,19.65
102121,17617,66720,44.99
120874,61925,8309,6.195
162641,57571,72042,4.1899999999999995
120111,61422,23703,12.0
49302,71671,69516,52.0
100520,1662,65520,11.19
143234,27203,9839,28.99
10693,73168,57201,6.79
272337,67960,57489,16.92
84400,57006,10238,35.24
220727,25944,6708,9.98
259189,45430,24891,29.01
54948,22056,43619,77.445
112916,23579,7920,14.99
172344,11483,69444,4.29
133185,37814,16140,13.99
202203,5016,54603,12.99
242972,4481,31270,29.02
155634,35309,8903,31.91
189876,45515,1667,1.71
225254,32897,41872,13.56
45056,44710,18974,11.355
76081,35292,2600,10.48
194462,53069,19050,24.95
163147,28157,55585,17.99
163657,68857,66805,7.97
90533,36650,64221,1.99
71589,23728,9022,2.38
287595,10935,44004,6.3
67450,32846,24358,6.29
183324,51923,14765,36.68
220834,55822,55771,3.89
68088,9252,71703,28.16
129722,54694,1487,11.115
163664,68816,70996,7.97
65397,46880,10153,41.34
64914,60183,39147,40.99
221206,6412,27934,4.97
208095,1342,38051,6.39
173567,54899,65846,23.82
251178,71266,70939,14.99
36364,11240,43905,1.75
73350,57157,47796,11.98
239303,8389,64280,37.32
189490,45067,38577,27.99
209007,722,59162,16.29
80412,35749,69691,31.99
233083,38911,37788,16.0
100068,62316,23750,25.0
135338,60802,24509,5.66
172414,73360,40189,34.99
71012,46710,33284,22.94
293846,14051,46770,10.49
31934,45202,34672,15.99
151852,38184,32650,3.94
58155,9918,45481,28.185
260379,37617,22228,47.715
171761,35163,25461,38.43
69704,21294,4949,10.98
272911,67183,55734,5.58
159076,44341,39671,2.79
183316,22667,62990,38.1
199274,63720,45695,24.49
80423,22842,24500,158.21
181745,29238,57480,2.19
125070,282,45842,7.99
202713,863,22479,369.99
208220,64261,47479,114.98
67423,29753,26288,26.72
100418,60661,30495,13.15
148780,15891,46297,76.44
193015,67225,38160,1.79
186320,48837,28606,5.550000000000001
13209,18223,45156,14.89
215909,57339,49042,4.96
215462,36926,43052,15.99
207011,40061,50169,7.89
81572,48310,8564,1.89
273323,52322,38119,5.635
141395,67454,31669,7.88
65775,1748,6542,17.09
241204,34775,46131,5.29
33507,60366,17372,16.745
94419,42046,55643,30.93
58877,36443,53921,39.99
105322,68990,66356,25.0
157402,59676,323,115.12
88871,20530,32684,10.49
14865,8342,23979,9.35
216575,61920,36313,37.5
247585,2626,12546,35.71
214399,20116,36089,22.99
107556,29582,11722,29.78
290129,46842,40626,11.72
45237,64626,1488,51.47
37763,33917,154,9.69
138885,3689,51937,2.14
117973,34418,40312,15.79
153292,35467,43967,9.49
141738,9037,24210,10.13
278523,50676,9876,8.19
221509,48592,64660,38.38
32884,62566,18443,1.25
19317,62590,61272,64.31
281452,4705,46392,30.99
294560,23641,2851,13.6
170526,39738,12957,9.17
251498,63473,59878,2.24
164316,57746,36656,41.0
102015,52002,26951,10.935
252344,41562,34480,16.99
37234,976,12675,11.61
215846,59638,11064,23.99
113088,66461,59953,14.95
135067,24782,67814,84.99
98953,71614,5640,4.890000000000001
124558,7254,3084,94.0
242347,42447,45632,41.51
67900,21977,58907,14.76
207569,44605,36562,62.63
123813,70009,53672,255.95
25661,29043,13044,17.99
38428,66675,36717,33.99
8626,6898,31214,12.99
126469,36798,53296,16.98
105083,68187,27917,25.95
197886,64763,34169,139.99
231272,15502,56589,9.97
217419,52471,69808,9.97
282297,37223,15597,15.985
221591,47433,28934,16.99
51852,44087,15468,46.95
231812,50761,70252,1.265
179778,677,6148,7.36
147966,50021,64247,57.7
171391,54757,67323,2.59
142599,38550,55555,34.81
171669,33247,388,0.98
255788,65687,3966,10.0
26686,1434,1126,40.955
46178,9023,56357,14.99
188586,49937,45647,16.99
53631,29819,16211,24.99
226248,18781,60281,17.95
59898,46092,30898,9.99
69148,55280,61946,9.235
66917,28115,71139,64.42
184647,1105,29257,59.99
147503,36303,5318,4.24
294721,10340,16942,21.48
97621,10735,70954,12.85
35491,16752,5600,33.35
33591,42566,62416,16.835
219068,26926,9436,15.99
182620,57854,4197,20.0
134101,58470,24609,15.775
48801,71034,23162,13.485
246413,31586,56161,19.99
128465,4352,43065,2.78
68690,26981,14975,16.99
125265,8457,71765,25.49
262448,28894,65657,2.535
136426,4332,43228,1.725
212321,68724,12425,19.99
220760,47998,51380,17.99
20458,74507,46441,11.98
195158,20676,49918,41.75
106690,68441,22816,17.99
242676,61373,1628,1.24
200808,21898,14149,21.979999999999997
510,28068,65653,48.84
113427,49972,69466,9.6
99158,69484,15106,3.34
139568,54708,16751,29.99
288334,52515,69153,13.875
228600,9667,68515,6.99
38562,58901,249,4.99
33396,55625,38559,139.99
251769,43583,9107,16.185
125040,13085,20008,11.185
144183,73608,15334,27.95
170908,63242,29795,8.25
14902,8277,60516,10.18
276179,53701,51394,11.46
286706,34639,31655,1.49
20094,64500,56440,78.86
259946,28154,41832,19.14
118059,59833,42459,146.17
103806,7724,26025,22.95
50453,22641,47119,24.99
264280,54746,50952,3.77
197653,13332,20969,37.12
286249,41220,45855,68.77
90444,36728,3730,5.48
142203,50094,57363,42.74
160702,9797,17793,9.59
66103,57298,30343,17.625
242667,55097,7783,8.34
32496,11455,7204,20.93
174730,40940,46715,22.49
77163,2871,1319,4.49
275526,23930,32126,20.8
101609,10233,28028,28.99
204209,68081,39139,10.364999999999998
185565,29699,34473,5.49
90535,36705,58209,1.98
195358,21291,51808,55.92
68961,63785,10661,38.6
147194,56594,55899,59.2
252559,4104,38990,21.22
223189,27649,10734,17.56
970,58952,61689,43.835
126722,29869,37029,18.98
169165,55243,9110,41.31
205352,62858,31293,7.98
248647,10633,66172,19.5
29896,19116,6063,7.6
36147,7159,28207,8.47
246287,14844,69057,38.5
29861,65398,33620,12.7
35489,16843,8114,26.9
140903,67567,37039,28.99
78604,7598,71691,23.99
45068,24574,27753,5.0
101842,15093,49458,19.99
184774,26941,64965,9.79
101395,67705,19248,30.64
222924,71792,45279,4.54
71498,52822,30564,12.95
281509,68753,9996,18.244999999999997
213276,1371,31871,50.99
50835,7596,12757,20.0
169576,54855,51761,9.74
21192,15963,18210,30.74
294387,61091,65914,2.59
35420,12524,19149,21.0
33759,6434,44994,7.87
111005,15026,61714,1.19
240797,24230,58877,16.13
53392,55249,38593,159.96
141428,21548,32542,41.79
147806,55033,45460,20.08
277126,36116,56798,1.0
131347,57851,10289,12.95
40411,14801,739,3.71
141547,41810,2055,11.48
143107,51963,39634,42.99
90831,64741,18752,25.05
103470,15061,25475,6.9
289560,31935,4204,44.8
137346,59988,57324,5.88
9115,39930,11216,26.02
35528,16814,6655,33.38
174550,39956,44231,23.32
66980,6112,52063,69.99
176303,15803,52651,2.98
51886,17516,71116,23.99
256361,71296,40614,11.35
264310,29245,57686,1.79
25906,68370,69570,12.97
203847,8593,48576,6.095000000000001
279915,28785,37986,12.99
25389,61644,39873,9.48
70245,63925,50940,6.99
25591,68735,8682,18.99
186932,8618,16917,6.19
177389,40285,55261,67.91
118831,17048,41769,46.13
37280,27892,6173,21.79
149110,65254,12117,12.0
209952,5493,51349,43.485
1362,26132,48659,34.81
51598,46451,16990,27.95
41527,54203,8855,4.61
270876,10803,39055,31.99
69840,13534,17703,55.99
59243,18330,64733,9.85
204938,68093,44719,19.99
255306,44990,32716,7.635
215677,49103,9032,2.38
28183,6275,20850,9.0
68829,65744,59369,10.99
69643,11930,64198,6.235
185446,62376,55869,138.43
19791,26140,45563,16.82
25543,53113,35807,11.67
147375,12916,52641,18.55
244415,55514,64634,9.49
81936,26615,16566,3.99
172461,6217,27061,5.67
92095,13903,17689,16.89
204513,51510,57639,7.745
242095,30301,49124,21.0
54215,13913,31613,2.94
296346,73848,30864,4.625
16703,62139,35440,5.88
225772,70354,38891,23.49
197589,52305,25478,21.21
25961,23393,17506,6.62
82722,34681,68686,19.795
246188,45873,3133,2.98
216618,17619,63091,54.97
124459,46089,65873,9.99
61269,46975,40792,10.49
122107,28296,41963,37.5
115464,8792,9733,71.99
184069,605,22461,64.99
236098,5951,48436,28.99
136908,72034,10823,3.99
156513,24649,29969,7.99
134950,70018,5091,3.99
211149,5232,44681,122.94
59459,4886,8824,2.89
13548,7466,59694,10.0
223120,18967,21954,50.97
110674,62833,29585,13.98
271995,11022,27022,1.94
247615,21400,48590,37.98
245589,9155,29253,16.0
182466,30127,47762,148.18
275174,44391,3085,18.3
106180,16082,52344,24.99
95025,6613,37935,5.825
140128,47884,68889,5.49
175230,4169,15127,7.11
201461,10327,38384,29.99
188459,2293,56145,7.99
203212,6590,49738,8.105
79116,18932,69209,24.44
258354,60357,3193,98.75
27152,10968,69233,2.79
196392,70485,51714,70.06
145015,52792,51643,57.63
261410,37139,6877,7.745
222894,44304,43024,1.59
184543,42652,69202,11.49
100368,50228,19041,4.47
158303,73632,66129,19.865
200368,8924,27832,12.49
62684,52534,28046,13.99
120834,4440,28779,9.99
135229,1194,32190,11.99
297160,45385,2649,10.8
20226,1977,57199,93.46
57821,25228,14193,5.81
31410,32317,14338,5.21
187240,29872,9722,12.735
73081,5244,25007,49.99
156748,21716,13047,94.16
125393,8136,31592,10.0
141548,41807,2181,11.48
154956,11429,61012,3.99
174139,45689,47437,2.73
160560,21148,15138,14.99
237634,16556,19644,2.49
34402,63356,69912,1.94
7075,67434,71976,5.49
221295,71111,65462,162.805
122661,8329,33422,8.59
101424,27010,16910,34.99
292652,5059,27755,8.99
130137,35839,28926,30.815
18873,14321,49484,72.93
171580,67988,13649,50.42
113464,62038,66374,5.04
82466,42860,31218,3.655
149921,33397,13250,29.99
248837,65891,36599,10.995
136136,51061,61290,17.47
84578,43028,52636,9.09
95312,18788,32426,23.825000000000003
203608,58539,59672,5.24
290635,34642,43496,20.51
149913,5733,10561,14.39
154508,50900,6354,3.38
902,18316,19747,26.195
155742,27271,44988,9.315
136198,40989,24839,7.735
18031,9948,57373,28.27
134566,14811,14558,1.48
255558,43644,20071,6.4350000000000005
41880,61038,23424,21.64
163579,33157,19643,7.8
211023,51029,2058,16.98
289591,64228,58052,8.48
114968,34586,59318,65.49
148721,8038,45465,30.83
146186,20308,14410,28.48
123570,71727,25170,39.99
129621,23175,51440,8.129999999999999
238598,30563,19436,15.99
116500,19887,29375,29.6
277479,43432,23376,2.99
124349,45315,66946,7.98
240467,5794,11739,4.4
5816,20973,9300,31.99
140124,29384,35530,16.48
18822,17748,56612,64.31
3314,66033,56347,5.91
261224,66976,43203,7.03
66080,54552,44047,37.0
77673,64956,61296,8.44
129584,17612,52891,7.29
243295,72635,57254,21.46
165219,69741,3036,2.88
136471,70007,8868,18.95
299153,30613,17158,4.19
189701,33016,27961,6.695
44756,27048,7999,81.29
154718,15555,44848,2.6799999999999997
132428,69351,45612,8.885
146651,71712,57719,51.77
101828,29296,52739,2.19
74387,16663,30524,26.95
53953,51128,4862,33.66
282642,37137,7980,68.82
46435,19674,69858,8.49
25907,68385,29132,18.17
134483,13612,22439,8.265
41339,19321,432,5.29
262681,68697,25781,23.985
284630,11051,28776,2.95
6386,36368,64424,11.49
223796,5491,43666,29.99
211623,25447,21876,69.99
222013,50263,31618,7.805
15673,1116,5321,8.99
141991,28367,57341,39.71
50442,42474,18497,14.99
275448,24162,36797,12.79
178033,57516,71056,37.99
217066,28541,12330,34.8
237057,53995,50604,4.585
204916,65902,40168,8.99
219579,30036,31176,8.93
224004,25157,36563,16.28
155251,59354,49975,2.69
151143,14275,49527,11.57
82026,45178,3452,9.49
13604,74620,66869,7.8
159089,25642,29138,3.29
20965,3470,47206,19.6
279338,24910,69759,22.79
280782,64363,22227,11.47
203702,74278,29824,49.98
195919,13603,45491,86.57
287709,65409,10528,2.49
59709,62359,42702,23.38
246469,28607,41552,10.48
298780,30995,157,4.24
105253,72428,49610,10.97
76013,57385,68808,1.59
137329,55516,7968,3.99
61784,2345,13162,1.18
243810,12897,31910,15.99
175182,32150,18746,35.61
46495,34074,29212,19.69
157397,70075,13149,94.32
253152,24194,34908,4.795
15972,26771,25163,6.19
29671,37586,15828,8.99
68434,56048,70618,40.99
232293,535,4743,15.99
33744,31319,67433,1.5750000000000002
64615,11712,38834,8.86
151444,49438,39345,11.88
212775,16362,16103,10.98
49823,42723,40239,10.52
154057,7776,64577,3.99
116123,21678,57997,38.46
50743,61592,55967,14.99
61570,28625,15100,17.99
32449,67892,28674,44.61
79198,12013,45415,3.98
295844,45586,11865,35.69
166421,49109,42050,8.12
98014,12667,64849,1.21
86494,15962,70328,19.69
1037,67149,4916,14.99
227614,46195,25872,14.99
256447,43118,55928,8.425
139910,31543,13763,8.95
43682,45802,66636,30.615
91786,29198,3097,63.07
208314,74293,29594,23.5
37242,20360,34571,6.18
102232,20510,35215,46.25
169786,13139,66000,11.99
31305,5206,71207,18.38
156014,53759,36822,17.43
186569,37046,51889,13.99
105310,48406,20662,22.99
133209,72566,3482,7.29
106465,50323,59420,43.16
58434,6995,9512,18.95
63234,67410,19565,49.99
188792,71312,17319,6.24
167869,27727,38058,8.65
82254,69950,61016,4.255
191698,8973,8573,8.99
149936,63696,2343,50.0
234969,54291,7386,20.99
167184,26354,66633,2.08
147326,56587,49978,50.58
290308,28761,64630,15.0
42755,65098,21380,88.49
53287,28460,12705,23.71
81745,24054,1553,6.15
11741,37711,36833,13.19
175811,55281,52202,11.13
37421,51539,18407,2.99
242918,35723,14151,26.69
158946,61447,1476,22.99
23136,66577,56424,7.17
214269,21630,36447,5.74
85296,46900,16682,14.98
65507,18094,4700,9.07
18363,12858,62787,93.46
188056,71393,12657,4.79
20422,36940,33815,18.95
229300,49355,35640,47.99
34821,51798,47776,12.31
34103,8102,44706,29.43
192256,62670,40829,7.76
195031,10000,15155,34.99
172654,32788,33557,23.98
166838,39732,38778,8.870000000000001
99658,39948,71228,16.99
384,31421,54547,26.96
48189,67919,22255,9.0
17149,38299,52972,6.19
118615,18703,70586,5.24
34138,66413,44099,37.99
216889,55998,6119,8.46
21001,14159,59109,16.82
137899,60273,48805,4.92
78862,11729,1190,2.595
288719,64887,7223,12.45
36101,47375,31234,5.79
299343,63159,9662,68.39
115662,73254,14522,79.18
5546,41340,57841,76.44
112549,56139,29376,33.99
225199,1638,34134,5.305
27415,38772,68815,8.0
184762,10112,65044,7.89
18004,11806,57535,16.82
187440,22862,65466,8.39
271506,7364,58432,10.995
95503,39086,32286,6.49
54140,26361,26418,21.99
12046,59050,51481,4.99
9999,58791,37745,10.48
1281,13971,2327,77.49
297875,10699,7410,3.16
76213,63775,65063,8.99
155297,2786,13422,32.46
236891,33408,25606,13.49
275168,35009,43766,2.99
62912,62686,34836,7.78
282867,11732,56992,2.34
43610,74525,3374,3.19
276199,35347,35225,2.99
170588,30941,45944,15.49
26456,47841,55825,31.51
73077,42785,56186,15.89
185040,42650,38684,12.49
121058,31623,45419,6.39
224377,25113,19230,17.32
64760,3798,32893,12.66
49124,51092,16302,5.49
177856,41872,24613,29.99
93530,33763,14309,74.68
173754,44589,37892,42.0
169429,68665,19107,11.655
242874,14911,40029,20.98
239721,339,39115,15.99
108589,51471,6421,1.99
31739,27654,68733,3.12
44831,12655,45630,1.55
103365,1569,30097,16.49
158333,57899,47025,5.455
165360,44472,27263,3.5
63437,19988,38372,32.88
9467,37528,65478,6.38
125325,8312,70941,9.59
17454,43829,47692,11.22
204047,2607,13367,26.99
104424,23038,50247,23.51
114942,70427,21540,31.05
230325,63157,45573,8.18
1945,3468,59222,27.4
283056,16773,27200,25.79
264151,58186,40332,28.99
291536,2019,66258,28.265
18187,65693,38131,13.895
135790,51174,6823,18.99
156290,41951,43883,13.99
44781,12305,50053,54.95
284501,11020,25470,1.84
226231,165,10267,44.99
72959,62272,11622,4.3100000000000005
92677,5873,55915,21.99
253842,55939,6057,3.1900000000000004
103128,34708,9194,4.07
285074,69152,49658,6.59
51725,51077,12080,7.98
18565,36007,16852,6.574999999999999
272275,65304,15015,1.79
239549,2350,4399,1.975
249779,23206,45400,27.99
192260,5112,30365,27.44
71475,52524,45138,53.235
262711,5630,53572,2.49
38078,60933,36895,23.880000000000003
126061,4274,43256,3.14
122392,13101,18785,18.77
177998,49150,22726,10.59
13080,17752,25752,42.0
130870,29834,68377,13.99
57643,3376,14124,8.99
83918,9519,7867,19.98
204497,23086,24656,7.41
107580,32478,4031,8.62
21592,5597,50412,4.49
124016,36219,66030,13.39
212035,20687,32011,80.61
292464,68885,27564,19.92
145955,3497,61094,126.3
184501,67684,19015,25.94
294327,45725,70901,1.48
258158,7833,35773,12.98
35873,29928,15274,3.59
220047,6885,8887,27.99
84964,52113,48334,19.99
285871,48584,21391,7.34
120566,53613,40522,3.2350000000000003
3547,41654,6325,152.4
132234,26733,32500,7.87
37768,3792,24005,7.395
132593,9307,59531,15.5
176526,64094,25237,30.4
99904,32529,41987,5.99
32796,53914,331,3.99
199539,11260,26567,2.72
50030,1563,36213,17.49
32745,52698,47950,6.385000000000001
288626,43565,6523,32.99
128355,53675,61517,20.45
20085,7960,59631,36.06
297461,56923,4836,44.88
287297,73833,57368,4.79
118036,50897,64569,2.98
130924,17518,53172,53.975
261297,34931,6762,78.99
208617,21451,44506,51.93
167842,62086,11793,4.98
154162,234,3834,27.99
239916,17504,25052,29.95
195813,14982,58901,93.64
64987,67656,24200,19.99
10274,47890,48645,4.3
189294,68021,8780,222.37
245052,11042,44526,2.49
169582,74137,65823,8.735
124597,40729,47640,14.59
29991,46950,4049,84.035
14360,14600,46910,10.99
179954,22598,59508,97.23
295282,21358,28378,7.59
217176,40568,37113,15.99
286327,8384,13369,32.63
43473,46366,27158,5.09
146316,10137,52546,24.99
281462,42112,61970,5.73
270953,9370,13192,51.99
200260,70477,66073,4.734999999999999
242888,7383,31408,26.81
29878,11985,62596,7.99
45398,7858,10540,69.375
188948,74082,19281,30.44
9157,27916,366,28.62
44260,26539,40081,21.73
191259,23209,15965,32.0
124832,40461,40360,84.99
292576,5045,38840,7.76
14846,10839,36346,11.98
91157,16723,4028,27.65
28084,61335,26660,7.28
84138,651,70322,8.49
65159,37974,39919,9.99
195508,27864,51377,48.06
6394,24702,64276,6.58
238085,15462,53564,60.86
13243,66422,56452,15.9
299339,53165,66828,5.29
78491,29363,68387,10.48
105907,959,64055,97.83
126581,17707,67901,3.14
178443,12796,11352,10.99
87250,54081,69456,4.8
